CustomerID,CustomerName,Gender,Age,MaritalStatus,DependentsCount,Occupation,IncomeBand,CustomerSegment,CustomerLifetimeValue,Region,State,City,ZipCode,Market,UrbanRural,PopulationDensity,NetworkCoverageScore,AccountStartDate,TenureMonths,ContractType,InternetService,PhoneService,NumLines,DeviceType,DeviceAgeMonths,UnlimitedData,StreamingTV,StreamingMovies,InternationalCalling,VoicemailService,SecurityPackage,CloudBackup,MonthlyDataUsageGB,MonthlyVoiceMinutes,MonthlySMS,AppUsageFrequency,PortalVisits,DaysSinceLastLogin,MonthlyCharges,TotalCharges,Revenue,ARPU,RevenueLast12M,MonthlyDiscount,PromotionType,AutoPayEnabled,PaymentMethod,LatePaymentsLast12M,FailedPaymentCount,SatisfactionScore,NPSScore,SupportTicketsLast90Days,ComplaintCount,AvgResolutionTimeHours,OutageImpactScore,CustomerStatus,Churn,ChurnDate,ChurnReason,ChurnProbability,RiskSegment,RetentionOfferGiven,RetentionOfferAccepted
C006072,Customer 6072,Male,32,Married,0,Business,Medium,Premium,20093.19,Midwest,Michigan,Detroit,89761,Suburban,Rural,4140,95.2,2024-01-23,93,Month-to-Month,Cable,Yes,5,Router,43,Yes,Yes,No,No,Yes,Yes,No,424.1,2661,584,25,16,40,150.7,14015.1,14015.1,150.7,1808.4,23.8,None,Yes,Credit Card,5,0,5,-26,0,1,22.7,7,Active,No,,,0.33,High,No,Yes
C006073,Customer 6073,Male,19,Divorced,3,Retired,Medium,Family,41959.65,Midwest,Minnesota,Minneapolis,58759,Suburban,Rural,7255,73.9,2023-08-01,113,One Year,Fiber Optic,Yes,2,iPhone,21,Yes,Yes,Yes,No,Yes,Yes,Yes,378.2,810,1855,21,3,145,133.33,15066.29,15066.29,133.33,1599.96,16.71,Seasonal,Yes,Mailed Check,2,2,1,16,2,1,23.4,4,Active,No,,,0.2,High,No,Yes
C006074,Customer 6074,Male,41,Single,0,Business,High,Family,24033.64,West,Washington,Seattle,92577,Metro,Urban,2430,69.6,2018-10-29,116,Month-to-Month,Fiber Optic,Yes,5,Tablet,13,Yes,No,No,No,Yes,No,No,486.3,737,657,10,15,122,137.5,15950.0,15950.0,137.5,1650.0,29.66,Retention,Yes,Bank Transfer,2,0,6,-80,1,0,45.2,1,Churned,Yes,2026-03-02,Competitor Offer,0.33,Medium,No,No
C006075,Customer 6075,Male,76,Single,2,Professional,High,Consumer,23525.0,South,Georgia,Atlanta,14844,Urban,Urban,1724,72.2,2018-09-27,92,One Year,DSL,Yes,3,Router,30,Yes,Yes,Yes,Yes,Yes,Yes,No,156.2,452,1304,22,10,74,147.95,13611.4,13611.4,147.95,1775.4,20.84,None,Yes,Credit Card,2,2,3,90,0,0,50.9,5,Churned,Yes,2026-02-27,Competitor Offer,0.2,Low,Yes,Yes
C006076,Customer 6076,Male,75,Divorced,3,Retired,Low,Premium,2938.97,Northeast,Pennsylvania,Philadelphia,19286,Metro,Rural,3690,89.4,2020-09-06,25,Month-to-Month,DSL,Yes,6,iPhone,18,No,No,No,Yes,Yes,No,No,44.5,2040,2737,16,5,98,103.51,2587.75,2587.75,103.51,1242.12,19.55,Bundle,Yes,Mailed Check,4,3,6,-22,3,2,2.5,4,Churned,Yes,2026-07-19,Moved Away,0.33,Low,Yes,No
C006077,Customer 6077,Male,27,Married,4,Student,Low,Premium,4171.56,Northeast,Pennsylvania,Philadelphia,71883,Suburban,Rural,9574,90.6,2023-03-19,22,Two Year,DSL,Yes,4,Router,50,Yes,No,No,Yes,Yes,Yes,No,382.5,1521,1599,30,0,150,91.51,2013.22,2013.22,91.51,1098.12,26.74,Seasonal,Yes,Bank Transfer,0,2,9,54,4,3,22.1,3,Active,No,,,0.16,Low,No,Yes
C006078,Customer 6078,Female,25,Single,0,Retired,High,Family,5956.35,Midwest,Minnesota,Minneapolis,63441,Urban,Urban,8160,87.8,2018-07-02,73,One Year,DSL,Yes,3,Android,56,No,No,No,No,No,No,No,442.3,3258,2437,6,14,56,59.64,4353.72,4353.72,59.64,715.68,10.86,None,Yes,Credit Card,3,3,9,-52,2,3,70.8,6,Churned,Yes,2025-01-18,Service Issues,0.16,Low,No,No
C006079,Customer 6079,Male,22,Married,4,Business,Medium,Consumer,4907.62,Midwest,Illinois,Chicago,94063,Metro,Rural,4983,88.2,2018-04-04,79,Two Year,DSL,Yes,6,iPhone,27,No,No,No,Yes,Yes,Yes,Yes,79.2,489,1823,19,14,175,41.28,3261.12,3261.12,41.28,495.36,20.76,None,No,Credit Card,3,3,10,-47,6,3,69.0,4,Active,No,,,0.16,High,No,Yes
C006080,Customer 6080,Female,78,Married,2,Government,High,Premium,27425.72,Northeast,New Jersey,Newark,48157,Metro,Urban,7002,77.0,2020-10-29,79,Month-to-Month,Cable,Yes,4,iPhone,36,Yes,Yes,No,Yes,No,Yes,Yes,256.7,3346,1880,23,20,139,131.08,10355.32,10355.32,131.08,1572.96,20.96,Bundle,No,Bank Transfer,6,2,3,95,2,0,63.4,6,Active,No,,,0.45,High,Yes,No
C006081,Customer 6081,Male,75,Single,3,Business,Medium,Business,8842.36,South,Florida,Miami,31618,Metro,Urban,2132,67.7,2023-08-23,31,One Year,Cable,Yes,1,iPhone,32,No,Yes,No,Yes,No,Yes,No,422.5,83,505,12,18,117,174.68,5415.08,5415.08,174.68,2096.16,18.58,Seasonal,No,Electronic Check,3,2,4,83,4,0,37.2,5,Active,No,,,0.2,High,No,No
C006082,Customer 6082,Female,43,Divorced,3,Government,Low,Premium,440.35,Midwest,Illinois,Chicago,93190,Metro,Rural,1793,92.1,2018-04-29,5,Two Year,DSL,Yes,2,Router,22,No,No,Yes,No,Yes,No,Yes,194.4,1175,2599,15,19,67,45.94,229.7,229.7,45.94,229.7,14.8,Bundle,No,Mailed Check,6,3,9,55,2,1,3.5,9,Active,No,,,0.08,Medium,No,Yes
C006083,Customer 6083,Female,41,Divorced,3,Business,High,Family,17934.29,West,Oregon,Portland,91474,Metro,Urban,6509,75.4,2023-04-05,55,One Year,Fiber Optic,Yes,5,Android,15,Yes,No,Yes,No,Yes,No,Yes,225.4,2375,116,21,1,39,178.54,9819.7,9819.7,178.54,2142.48,3.77,Retention,Yes,Bank Transfer,1,1,5,34,1,0,14.7,7,Active,No,,,0.08,Medium,No,Yes
C006084,Customer 6084,Female,21,Married,1,Professional,Medium,Business,3718.83,Midwest,Minnesota,Minneapolis,78883,Suburban,Urban,7255,62.2,2020-03-08,42,Month-to-Month,Cable,Yes,6,Tablet,41,No,No,No,Yes,No,No,Yes,363.3,478,2991,29,2,74,42.59,1788.78,1788.78,42.59,511.08,12.16,Seasonal,Yes,Credit Card,3,1,6,45,1,0,14.3,2,Active,No,,,0.33,High,Yes,Yes
C006085,Customer 6085,Female,31,Single,5,Professional,Medium,Business,16558.21,Midwest,Michigan,Detroit,90116,Metro,Rural,3886,91.1,2022-07-26,52,Two Year,Fiber Optic,Yes,4,Android,48,No,No,Yes,No,No,No,No,250.8,3871,559,20,6,71,175.0,9100.0,9100.0,175.0,2100.0,21.17,Retention,Yes,Electronic Check,2,1,4,-82,5,1,39.4,10,Active,No,,,0.2,Low,No,No
C006086,Customer 6086,Female,34,Married,1,Business,Medium,Premium,14576.73,South,Florida,Miami,16878,Urban,Urban,3967,72.6,2022-05-21,81,One Year,DSL,Yes,4,iPhone,1,No,Yes,Yes,Yes,No,Yes,Yes,415.0,3372,895,19,7,66,100.25,8120.25,8120.25,100.25,1203.0,13.2,None,No,Bank Transfer,6,1,7,-71,1,0,64.2,5,Active,No,,,0.08,Low,Yes,No
C006087,Customer 6087,Female,29,Divorced,2,Government,Medium,Business,1941.75,Midwest,Minnesota,Minneapolis,18218,Urban,Rural,1094,64.7,2022-11-07,9,Month-to-Month,DSL,Yes,3,Android,19,Yes,Yes,No,No,No,No,No,128.4,2547,518,8,6,115,119.1,1071.9,1071.9,119.1,1071.9,7.93,Bundle,Yes,Credit Card,6,3,7,26,1,1,19.7,10,Churned,Yes,2025-08-28,Network Quality,0.33,Medium,No,No
C006088,Customer 6088,Male,27,Divorced,0,Student,Medium,Consumer,5585.56,West,California,Los Angeles,28077,Urban,Urban,2415,77.9,2024-10-28,89,Month-to-Month,Fiber Optic,Yes,2,iPhone,44,No,No,No,No,No,No,No,434.0,3934,2322,27,11,130,50.26,4473.14,4473.14,50.26,603.12,16.86,Retention,Yes,Credit Card,6,3,9,3,2,4,15.6,6,Active,No,,,0.41,Medium,Yes,No
C006089,Customer 6089,Male,23,Married,3,Professional,High,Family,7123.29,South,Florida,Miami,28634,Suburban,Urban,9664,75.4,2023-06-18,100,One Year,Fiber Optic,Yes,1,iPhone,32,No,No,Yes,Yes,No,Yes,No,90.9,2124,1696,9,8,47,58.65,5865.0,5865.0,58.65,703.8,8.18,Retention,No,Electronic Check,2,0,10,24,1,1,58.9,7,Active,No,,,0.08,Low,Yes,No
C006090,Customer 6090,Female,23,Single,2,Government,High,Premium,13196.28,South,North Carolina,Charlotte,72096,Metro,Rural,5972,84.5,2021-04-21,115,Month-to-Month,Cable,Yes,6,Tablet,25,Yes,Yes,Yes,No,Yes,No,Yes,439.0,1681,2153,21,17,120,52.3,6014.5,6014.5,52.3,627.6,11.3,Seasonal,Yes,Bank Transfer,5,3,5,35,3,0,51.6,6,Active,No,,,0.33,Medium,No,No
C006091,Customer 6091,Female,21,Married,1,Business,High,Business,13541.07,South,Georgia,Atlanta,24818,Metro,Urban,1150,69.3,2020-04-30,29,Two Year,Cable,Yes,5,Tablet,22,No,No,Yes,No,Yes,Yes,Yes,274.8,2955,1424,27,4,156,169.68,4920.72,4920.72,169.68,2036.16,2.85,Bundle,No,Electronic Check,4,3,9,61,3,1,69.1,7,Active,No,,,0.08,High,No,Yes
C006092,Customer 6092,Female,26,Divorced,2,Student,High,Premium,36183.42,Northeast,Massachusetts,Boston,21585,Urban,Rural,7075,67.0,2018-02-07,94,Two Year,Fiber Optic,Yes,5,iPhone,5,Yes,Yes,No,No,No,No,Yes,285.8,2300,2211,19,1,142,179.73,16894.62,16894.62,179.73,2156.76,1.48,Bundle,Yes,Electronic Check,5,2,6,-11,0,0,62.1,10,Active,No,,,0.08,Low,No,No
C006093,Customer 6093,Male,28,Divorced,3,Government,Low,Business,12394.63,West,California,Los Angeles,39672,Suburban,Rural,893,76.8,2025-07-21,118,One Year,Fiber Optic,Yes,4,Router,23,No,Yes,No,Yes,Yes,No,Yes,191.4,923,1237,8,3,96,66.43,7838.74,7838.74,66.43,797.16,18.65,Seasonal,Yes,Credit Card,2,3,5,80,1,0,3.7,2,Active,No,,,0.08,Low,No,No
C006094,Customer 6094,Female,64,Divorced,5,Professional,High,Business,20690.04,Northeast,Massachusetts,Boston,97506,Metro,Rural,7506,64.7,2021-11-12,108,Month-to-Month,Fiber Optic,Yes,1,Router,5,Yes,Yes,Yes,Yes,Yes,No,Yes,343.5,3841,2784,20,16,164,145.52,15716.16,15716.16,145.52,1746.24,1.88,None,No,Credit Card,6,3,3,-81,3,1,60.4,3,Active,No,,,0.45,Low,No,No
C006095,Customer 6095,Female,58,Divorced,4,Government,High,Family,20429.94,Northeast,New Jersey,Newark,12551,Urban,Rural,6116,62.4,2022-06-02,110,Month-to-Month,Fiber Optic,Yes,1,Android,56,No,No,Yes,Yes,Yes,Yes,Yes,354.3,2313,2538,26,14,80,87.93,9672.3,9672.3,87.93,1055.16,9.61,Retention,Yes,Credit Card,2,0,2,-69,2,3,64.7,8,Churned,Yes,2025-11-22,Service Issues,0.53,Medium,Yes,Yes
C006096,Customer 6096,Male,41,Single,4,Retired,High,Family,37622.37,South,Texas,Houston,52504,Suburban,Urban,4736,88.1,2020-04-18,110,Two Year,Cable,Yes,1,Android,8,No,Yes,Yes,Yes,Yes,Yes,Yes,128.2,2671,1729,12,10,140,146.85,16153.5,16153.5,146.85,1762.2,28.0,Seasonal,No,Mailed Check,2,2,6,50,1,4,10.7,1,Active,No,,,0.16,Medium,No,No
C006097,Customer 6097,Female,52,Married,4,Government,Medium,Business,1149.13,Northeast,Pennsylvania,Philadelphia,37488,Urban,Rural,8610,85.4,2025-02-17,6,One Year,DSL,Yes,4,iPhone,7,Yes,No,Yes,Yes,No,No,No,383.4,1903,1542,9,17,73,108.24,649.44,649.44,108.24,649.44,28.52,Bundle,No,Credit Card,0,2,9,-47,2,0,70.2,7,Active,No,,,0.08,Medium,Yes,Yes
C006098,Customer 6098,Female,20,Divorced,2,Government,Medium,Premium,12150.89,Northeast,New Jersey,Newark,92491,Suburban,Rural,3324,64.0,2023-09-14,110,One Year,DSL,Yes,5,Android,26,No,Yes,No,Yes,Yes,No,No,250.4,952,785,23,20,127,41.8,4598.0,4598.0,41.8,501.6,10.17,Retention,No,Mailed Check,3,3,9,84,1,1,48.9,2,Active,No,,,0.08,Medium,Yes,No
C006099,Customer 6099,Female,44,Divorced,2,Business,High,Family,20958.43,South,Florida,Miami,58371,Metro,Urban,5091,71.0,2018-11-30,95,Month-to-Month,Cable,Yes,1,Tablet,29,Yes,No,No,Yes,Yes,No,Yes,244.9,3935,536,21,11,36,151.42,14384.9,14384.9,151.42,1817.04,28.95,None,Yes,Mailed Check,5,1,5,30,1,1,51.4,8,Churned,Yes,2026-06-23,Moved Away,0.33,Medium,Yes,No
C006100,Customer 6100,Female,49,Married,0,Business,High,Family,3336.82,West,California,Los Angeles,14122,Suburban,Rural,7776,89.2,2022-12-17,26,Month-to-Month,DSL,Yes,3,Router,23,No,Yes,Yes,Yes,No,Yes,No,383.8,2511,1636,4,15,128,48.58,1263.08,1263.08,48.58,582.96,10.95,Bundle,Yes,Mailed Check,1,3,7,56,3,1,12.9,5,Active,No,,,0.33,Low,No,Yes
C006101,Customer 6101,Male,44,Divorced,0,Government,Medium,Business,181.14,West,California,Los Angeles,42996,Suburban,Rural,5261,84.5,2020-04-14,1,Month-to-Month,Fiber Optic,Yes,1,Tablet,51,No,Yes,No,Yes,Yes,Yes,No,226.4,2673,848,11,4,59,115.2,115.2,115.2,115.2,115.2,11.8,Seasonal,Yes,Credit Card,5,0,4,95,0,1,50.3,1,Active,No,,,0.45,Low,Yes,Yes
C006102,Customer 6102,Male,76,Married,5,Retired,High,Family,4381.32,Midwest,Minnesota,Minneapolis,44523,Urban,Rural,7691,67.3,2019-03-31,12,Month-to-Month,Cable,Yes,1,Router,30,Yes,Yes,Yes,Yes,Yes,No,No,243.1,3422,2548,11,18,49,139.75,1677.0,1677.0,139.75,1677.0,1.65,Bundle,Yes,Mailed Check,5,3,10,-56,0,0,47.7,1,Churned,Yes,2026-04-28,Service Issues,0.33,Medium,Yes,No
C006103,Customer 6103,Female,20,Single,0,Student,Low,Premium,11141.42,Northeast,Pennsylvania,Philadelphia,61625,Urban,Urban,6720,80.3,2024-07-02,82,Month-to-Month,Cable,Yes,4,Tablet,17,No,No,No,Yes,No,No,Yes,251.6,2930,2009,26,18,95,50.97,4179.54,4179.54,50.97,611.64,29.25,Retention,Yes,Mailed Check,0,3,7,90,2,2,44.4,7,Churned,Yes,2025-11-26,Price Too High,0.33,High,Yes,Yes
C006104,Customer 6104,Male,20,Divorced,1,Retired,High,Premium,38478.09,Northeast,New York,New York,57733,Metro,Urban,4869,85.4,2018-08-26,94,Two Year,Cable,Yes,5,iPhone,60,Yes,Yes,No,No,No,Yes,No,148.1,819,2318,1,13,63,151.17,14209.98,14209.98,151.17,1814.04,24.92,Retention,No,Bank Transfer,5,3,10,-26,0,1,56.3,5,Active,No,,,0.08,Medium,Yes,Yes
C006105,Customer 6105,Female,65,Single,3,Business,High,Family,5875.62,West,Oregon,Portland,64035,Urban,Urban,9213,81.0,2023-04-03,46,Month-to-Month,Fiber Optic,Yes,1,Router,46,Yes,Yes,No,No,No,Yes,Yes,244.6,650,165,18,13,38,96.38,4433.48,4433.48,96.38,1156.56,8.9,Bundle,Yes,Credit Card,5,3,5,75,2,1,22.9,10,Active,No,,,0.33,Low,No,Yes
C006106,Customer 6106,Male,41,Single,4,Business,Medium,Business,3839.25,Midwest,Minnesota,Minneapolis,22925,Urban,Urban,2617,76.1,2024-10-20,48,One Year,Cable,Yes,5,iPhone,26,Yes,No,Yes,No,Yes,Yes,Yes,22.8,3216,57,20,17,172,39.53,1897.44,1897.44,39.53,474.36,15.89,Seasonal,Yes,Electronic Check,6,2,2,99,0,0,59.7,5,Active,No,,,0.2,Low,Yes,Yes
C006107,Customer 6107,Female,52,Married,3,Student,Low,Premium,2754.42,South,Florida,Miami,84660,Metro,Urban,1969,69.4,2018-08-17,30,Two Year,Fiber Optic,Yes,4,Router,42,Yes,No,No,No,Yes,No,No,253.0,1247,1684,28,20,144,66.34,1990.2,1990.2,66.34,796.08,0.34,None,No,Mailed Check,5,1,6,-32,1,0,70.7,9,Active,No,,,0.08,High,Yes,Yes
C006108,Customer 6108,Male,52,Divorced,3,Professional,Medium,Business,1294.96,South,Georgia,Atlanta,82411,Urban,Rural,3435,98.5,2020-05-01,9,Two Year,DSL,Yes,5,Tablet,19,Yes,Yes,Yes,No,Yes,No,No,205.9,1323,404,27,0,159,107.74,969.66,969.66,107.74,969.66,11.65,Bundle,Yes,Mailed Check,5,3,7,2,2,1,48.9,10,Active,No,,,0.08,High,No,Yes
C006109,Customer 6109,Male,64,Divorced,1,Student,High,Consumer,1822.12,Midwest,Ohio,Columbus,53278,Suburban,Rural,3504,70.8,2018-03-29,10,Month-to-Month,DSL,Yes,1,Android,42,Yes,Yes,Yes,No,No,No,No,491.3,492,1263,23,6,112,140.63,1406.3,1406.3,140.63,1406.3,9.66,Bundle,No,Credit Card,1,0,5,-17,2,1,31.0,5,Active,No,,,0.33,Low,Yes,No
C006110,Customer 6110,Male,72,Married,2,Government,Low,Consumer,3801.39,Northeast,New Jersey,Newark,36761,Urban,Rural,3639,65.4,2021-11-14,39,Two Year,Fiber Optic,Yes,2,iPhone,25,No,Yes,No,No,No,Yes,Yes,423.0,1710,123,21,3,64,38.97,1519.83,1519.83,38.97,467.64,16.17,Seasonal,No,Electronic Check,0,2,1,-86,0,4,19.6,2,Churned,Yes,2026-07-28,Moved Away,0.28,Low,Yes,No
C006111,Customer 6111,Female,23,Married,3,Government,Low,Business,12988.12,Midwest,Michigan,Detroit,65742,Suburban,Rural,1624,87.5,2019-10-30,61,One Year,Cable,Yes,3,iPhone,13,Yes,Yes,Yes,Yes,Yes,No,Yes,445.5,1883,2073,7,7,156,134.1,8180.1,8180.1,134.1,1609.2,20.05,Seasonal,Yes,Credit Card,1,1,2,63,1,1,11.7,3,Active,No,,,0.2,Medium,No,Yes
C006112,Customer 6112,Female,57,Divorced,3,Government,High,Premium,10929.48,South,North Carolina,Charlotte,26494,Suburban,Urban,8745,67.9,2024-02-08,44,Month-to-Month,Fiber Optic,Yes,6,iPhone,11,No,Yes,No,No,No,No,Yes,330.2,1643,1067,1,9,145,131.86,5801.84,5801.84,131.86,1582.32,8.87,Retention,Yes,Mailed Check,2,1,2,29,2,1,47.9,2,Active,No,,,0.45,Medium,Yes,No
C006113,Customer 6113,Male,52,Married,2,Professional,High,Family,8691.74,Northeast,New York,New York,80249,Suburban,Urban,3337,79.8,2026-01-05,41,Month-to-Month,Cable,Yes,6,Android,6,Yes,Yes,Yes,Yes,Yes,Yes,No,368.0,3352,2848,17,6,37,79.36,3253.76,3253.76,79.36,952.32,12.64,None,No,Mailed Check,0,2,4,-100,1,2,55.8,1,Active,No,,,0.45,Medium,No,No
C006114,Customer 6114,Female,71,Divorced,1,Student,Medium,Consumer,2861.84,Midwest,Michigan,Detroit,13839,Metro,Rural,5683,92.5,2024-12-16,9,Two Year,Cable,Yes,3,Android,14,No,Yes,No,Yes,Yes,No,No,61.0,3247,581,20,4,116,140.64,1265.76,1265.76,140.64,1265.76,4.73,Seasonal,Yes,Mailed Check,6,0,8,-20,2,1,48.0,4,Churned,Yes,2025-06-18,Competitor Offer,0.08,High,Yes,No
C006115,Customer 6115,Female,60,Divorced,5,Retired,High,Premium,5047.22,Northeast,New York,New York,73412,Suburban,Urban,9186,65.7,2023-11-02,27,Two Year,Fiber Optic,Yes,3,Tablet,8,Yes,No,Yes,Yes,No,No,Yes,88.0,3326,645,3,17,31,164.21,4433.67,4433.67,164.21,1970.52,5.3,Retention,No,Electronic Check,1,3,7,-19,5,1,29.8,7,Active,No,,,0.08,Low,No,No
C006116,Customer 6116,Female,23,Single,2,Professional,Medium,Premium,12665.99,Midwest,Ohio,Columbus,81014,Metro,Urban,9438,73.5,2022-01-05,103,Month-to-Month,Cable,Yes,1,Android,34,Yes,No,No,No,No,Yes,Yes,101.4,543,667,13,0,114,50.25,5175.75,5175.75,50.25,603.0,9.53,Seasonal,Yes,Mailed Check,1,2,7,-37,3,1,2.0,8,Active,No,,,0.33,Low,Yes,No
C006117,Customer 6117,Male,71,Divorced,2,Professional,Medium,Business,4597.66,Midwest,Michigan,Detroit,34056,Suburban,Urban,9323,84.9,2019-11-06,26,Two Year,Fiber Optic,Yes,2,Router,17,No,No,No,Yes,Yes,No,No,141.9,2123,2330,16,4,29,72.89,1895.14,1895.14,72.89,874.68,26.58,Seasonal,No,Credit Card,4,1,5,-2,2,1,18.4,1,Active,No,,,0.08,Medium,Yes,Yes
C006118,Customer 6118,Male,36,Single,4,Professional,High,Family,7000.54,South,Georgia,Atlanta,55046,Urban,Urban,4644,93.7,2025-08-22,48,One Year,DSL,Yes,4,iPhone,19,No,No,Yes,No,No,No,No,115.3,3806,2891,10,15,130,56.15,2695.2,2695.2,56.15,673.8,26.24,Bundle,No,Credit Card,5,0,3,-78,3,0,67.8,6,Active,No,,,0.2,High,No,Yes
C006119,Customer 6119,Male,47,Single,4,Retired,Low,Consumer,22870.28,South,North Carolina,Charlotte,49355,Urban,Urban,7139,76.7,2023-08-06,66,One Year,DSL,Yes,3,iPhone,4,No,Yes,Yes,No,No,No,Yes,415.0,2906,2841,24,15,120,141.17,9317.22,9317.22,141.17,1694.04,24.61,Bundle,No,Mailed Check,1,3,7,59,3,1,37.8,8,Active,No,,,0.08,Medium,No,Yes
C006120,Customer 6120,Female,74,Single,2,Professional,Medium,Business,10121.19,South,Florida,Miami,72991,Metro,Rural,8051,95.5,2024-02-07,105,One Year,Fiber Optic,Yes,4,Android,12,No,Yes,No,No,Yes,No,No,138.8,337,2129,23,11,147,86.49,9081.45,9081.45,86.49,1037.88,1.48,Bundle,Yes,Mailed Check,1,2,7,92,2,1,70.2,8,Active,No,,,0.08,Medium,Yes,Yes
C006121,Customer 6121,Male,19,Divorced,5,Government,Medium,Premium,7486.46,Northeast,New Jersey,Newark,95462,Urban,Rural,6827,82.6,2024-08-01,98,One Year,Cable,Yes,5,Android,48,No,Yes,No,Yes,Yes,No,Yes,276.1,2390,2413,4,18,172,57.04,5589.92,5589.92,57.04,684.48,19.27,Bundle,Yes,Credit Card,6,0,1,-16,2,0,33.0,1,Active,No,,,0.2,Medium,Yes,Yes
C006122,Customer 6122,Male,76,Divorced,5,Retired,Low,Premium,7649.53,South,Texas,Houston,51246,Suburban,Rural,2644,61.6,2020-07-05,25,Month-to-Month,DSL,Yes,3,iPhone,42,Yes,Yes,Yes,Yes,Yes,No,No,445.7,2409,1371,7,5,131,143.32,3583.0,3583.0,143.32,1719.84,6.83,None,No,Credit Card,0,0,6,60,3,1,70.7,10,Churned,Yes,2025-09-28,Competitor Offer,0.33,High,No,No
C006123,Customer 6123,Male,41,Divorced,3,Government,High,Premium,7198.26,South,North Carolina,Charlotte,68279,Urban,Rural,2356,74.1,2025-05-17,50,Month-to-Month,Cable,Yes,2,Router,33,Yes,No,No,No,No,No,No,466.5,1164,2446,30,8,123,57.9,2895.0,2895.0,57.9,694.8,19.94,Bundle,No,Credit Card,6,2,4,92,3,1,6.2,7,Active,No,,,0.45,Medium,Yes,Yes
C006124,Customer 6124,Male,71,Divorced,1,Professional,Low,Family,19871.55,West,Washington,Seattle,17634,Urban,Urban,1970,91.3,2020-05-28,73,One Year,Cable,Yes,3,Android,51,No,Yes,No,No,No,No,Yes,396.9,3600,2423,5,15,79,162.95,11895.35,11895.35,162.95,1955.4,13.22,Seasonal,Yes,Mailed Check,5,1,10,-41,1,1,51.1,3,Active,No,,,0.08,High,No,Yes
C006125,Customer 6125,Male,61,Married,2,Professional,High,Consumer,32389.77,Northeast,Pennsylvania,Philadelphia,32419,Metro,Rural,7136,73.2,2019-01-16,93,Month-to-Month,DSL,Yes,6,Android,34,No,No,No,No,No,No,Yes,389.2,2193,162,21,20,69,173.88,16170.84,16170.84,173.88,2086.56,27.77,Bundle,Yes,Credit Card,6,0,3,55,2,0,49.2,7,Active,No,,,0.45,High,No,Yes
C006126,Customer 6126,Male,53,Single,0,Retired,High,Business,18032.99,West,Washington,Seattle,61227,Urban,Rural,6012,76.4,2020-06-05,83,Month-to-Month,DSL,Yes,3,Router,20,Yes,No,No,No,No,Yes,Yes,8.3,408,1616,23,12,44,100.55,8345.65,8345.65,100.55,1206.6,12.27,Seasonal,Yes,Bank Transfer,3,0,2,89,2,2,50.5,3,Active,No,,,0.45,Medium,No,Yes
C006127,Customer 6127,Female,54,Divorced,1,Business,Low,Premium,2039.6,Northeast,New York,New York,74786,Suburban,Rural,5849,91.8,2018-12-04,44,Month-to-Month,DSL,Yes,4,Router,20,No,No,No,Yes,Yes,No,Yes,103.0,288,2731,6,15,147,35.82,1576.08,1576.08,35.82,429.84,2.82,Retention,Yes,Bank Transfer,3,2,8,-62,2,2,4.4,9,Churned,Yes,2025-05-28,Service Issues,0.33,High,Yes,No
C006128,Customer 6128,Female,62,Single,0,Retired,Low,Business,5854.38,West,Washington,Seattle,19482,Urban,Urban,6400,87.1,2019-12-24,37,Month-to-Month,Cable,Yes,3,Router,39,No,No,No,No,No,Yes,No,222.0,1976,2560,2,6,177,123.84,4582.08,4582.08,123.84,1486.08,4.43,Retention,No,Electronic Check,4,3,9,68,2,1,68.5,10,Churned,Yes,2025-02-16,Moved Away,0.33,Low,No,No
C006129,Customer 6129,Female,46,Married,4,Business,Medium,Premium,7542.14,South,Texas,Houston,22615,Suburban,Rural,171,81.4,2020-04-11,64,Month-to-Month,Cable,Yes,5,Router,9,Yes,Yes,No,Yes,Yes,Yes,No,90.4,318,43,10,20,122,55.08,3525.12,3525.12,55.08,660.96,13.17,Seasonal,No,Electronic Check,5,3,8,-43,3,2,61.3,3,Churned,Yes,2025-05-17,Moved Away,0.33,Low,Yes,No
C006130,Customer 6130,Female,64,Divorced,1,Student,Low,Consumer,7029.32,South,North Carolina,Charlotte,71382,Suburban,Urban,606,89.2,2023-06-05,33,Month-to-Month,Cable,Yes,1,iPhone,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,275.1,3179,1133,10,1,162,167.8,5537.4,5537.4,167.8,2013.6,1.09,Retention,No,Bank Transfer,2,1,5,18,1,2,7.6,5,Active,No,,,0.33,Medium,No,Yes
C006131,Customer 6131,Female,46,Single,1,Professional,Medium,Consumer,2081.77,Northeast,Pennsylvania,Philadelphia,36427,Metro,Rural,1174,87.3,2024-02-03,11,Month-to-Month,Fiber Optic,Yes,5,Router,28,Yes,No,Yes,Yes,No,No,No,52.9,1592,2686,26,3,90,115.46,1270.06,1270.06,115.46,1270.06,11.32,Seasonal,Yes,Bank Transfer,1,0,10,-43,1,0,58.8,9,Active,No,,,0.33,High,No,No
C006132,Customer 6132,Female,46,Divorced,2,Student,High,Business,1530.3,Midwest,Minnesota,Minneapolis,59374,Urban,Urban,7357,96.3,2021-12-01,12,Month-to-Month,Fiber Optic,Yes,2,Tablet,31,No,Yes,Yes,No,Yes,Yes,No,164.5,2453,646,16,10,117,70.31,843.72,843.72,70.31,843.72,14.06,Retention,No,Mailed Check,1,3,3,-35,2,3,4.1,9,Active,No,,,0.53,High,No,Yes
